what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331565997234
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331566005343
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331566008187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566017500
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331566018093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566018453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566027546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566027562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566027984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566060625
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331566068187
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331566111890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331566120375
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331566123546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331566134515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331566152906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331566153468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1331566154718
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331566158078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566159718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566164593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566170953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566172468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566172500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566175453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566176437
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331566180640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566183703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331566183718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566192796
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331566193515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566193750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566198031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566198953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566201656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566231359
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331566231406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566235765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331566303328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331581827593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331581827593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331581827765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331589573500
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331589577437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331589594875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331589710500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331589712875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331590135859
