what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685397078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685398515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685402859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685417593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685417890
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331685434921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331685459218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331685462750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685481312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685481984
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331685496718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331685507265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331685508531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331685510343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331685517625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685570078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685572812
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331685575609
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331685576515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331685586562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331685596937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685602984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1331685605750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331685611000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685613531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1331685615515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331685617484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331685622531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685635968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685652437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685674500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685719765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685720312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685727218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685896156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685901546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685903171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685908015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331685921218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685927500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1331685927562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331685930796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331685942375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331686002406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331686004484
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331686013156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331686017031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331686022937
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331686028140
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331686033390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331686057140
