what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.closePerspective",1331820090140
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1331820093968
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1331820096843
error,log,,,"Cannot initialize the Nios II Console view for use. Byte stream service may still be open by another process like 'nios2-terminal'.",1331820099609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820099671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820101484
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1331820101484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820106156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820106265
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1331820111218
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1331820111218
error,log,,,"The system console model is invalid. Cannot launch.",1331820111281
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1331820111296
activated,perspective,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui.debugPerspective",1331820111328
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331820111328
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1331820111625
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820111656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820111734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820111781
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820111859
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1331820111906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820118234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820118359
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820124421
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1331820128156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820128609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820129546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820133578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820134015
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820134093
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1331820144296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820189781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820190171
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1331820192390
activated,perspective,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui.cPerspective",1331820195671
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1331820195687
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1331820195734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.closePerspective",1331820195734
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820202562
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820202562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820204687
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331820212125
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820230312
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331820251984
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820252250
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1331820292937
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331820293078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820416421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820417406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331820441312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331822437953
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331822441171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331822450921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331822722468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331823038453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331823038453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331823038593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331825818296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331825831500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827327171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827338468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827351750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1331827372468
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331827377828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827391859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827396781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827404296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827482328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827483750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827484656
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331827489375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331827491546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331827491921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331827492171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827505140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827505343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827505531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827505703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827505890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827506078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827506421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827508984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827569093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827612031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827636453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827674906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827688218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1331827701437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331827713046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827716218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1331827717546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827724234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827725500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827732468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827752093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1331827759828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827767484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331827767906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827771468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827772953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331827774046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828209906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828211218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828217000
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828224937
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331828227546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828271250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828274890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828276843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828303984
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828310734
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828310750
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828315500
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1331828328750
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828328828
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828356046
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828358265
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1331828374312
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828374468
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828374546
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331828403781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828406328
started,bundle,org.eclipse.core.databinding,1.3.100.I20100601-0800,"org.eclipse.core.databinding",1331828413062
started,bundle,org.eclipse.core.databinding.property,1.3.0.I20100601-0800,"org.eclipse.core.databinding.property",1331828413125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828475656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1331828475750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828480062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828482781
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331828486640
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331828493453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828496921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828499343
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331828506640
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331828515000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828521421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828524046
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331828534843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828548609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828589437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828589453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828606562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828718437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828724171
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331828727703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828735015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1331828735062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828749156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331828753281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829112890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829114921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829340562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331829346906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1331829348171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829371718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829486640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829508234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829527625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829538562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829540828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331829549515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1331829550046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331829552140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829558921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829593015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829604953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829606218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829607890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829610843
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1331829614656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1331829635500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829637375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829642171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829642218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829649546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829664875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829676156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829679171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829684203
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331829686468
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331829692875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829695000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829697468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829709750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829782187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829788343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829799062
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1331829799218
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331829867500
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331829887343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829889453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829893468
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331829898640
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331829898843
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331829930703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829933734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829936671
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1331829940453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829944953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829946203
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331829946765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.restartWorkbench",1331829947703
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1331829947906
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1331829947906
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1331829947906
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1331829947906
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1331829947937
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1331829947968
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1331829947968
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1331829947968
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1331829948000
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1331829948000
stopped,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1331829948000
stopped,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1331829948000
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1331829948000
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1331829948000
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1331829948031
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1331829948031
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1331829948031
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1331829948078
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1331829948078
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1331829948078
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1331829948078
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1331829948078
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1331829948078
stopped,bundle,com.altera.sbtgui.flash.plugin,11.0.0.208,"com.altera.sbtgui.flash.plugin",1331829948093
stopped,bundle,com.altera.sbtgui.gprof,11.0.0.208,"com.altera.sbtgui.gprof",1331829948125
stopped,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1331829948125
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1331829948125
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1331829948125
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1331829948140
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1331829981109
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1331829981109
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1331829981140
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1331829981156
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1331829981156
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1331829981171
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1331829981203
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1331829981250
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1331829981265
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1331829981265
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1331829981281
