what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331732118125
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1331732141531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732168156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732169500
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1331732175062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732182265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732183406
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331732186937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732202656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732202671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732202750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732617734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732635953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732637953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732640093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732824843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331732845421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331733741218
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331733748687
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1331733946859
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331733946937
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331733946984
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1331734010750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734140250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734140265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734140406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734520703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734523437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734524718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1331734525968
